,index,Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,Wet_NoWet,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,WeekofYear,Daylight_Hours,Tmin_rm7,DewPoint_rm7,Sunrise_rm7,PrecipTotal_rm7,StnPressure_rm7,ResultSpeed_rm7,ResultDir_rm7,Tmin_rm7_lag1,Tmin_rm7_lag2,Tmin_rm7_lag3,Tmin_rm7_lag4,DewPoint_rm7_lag1,DewPoint_rm7_lag2,DewPoint_rm7_lag3,DewPoint_rm7_lag4,Sunrise_rm7_lag1,Sunrise_rm7_lag2,Sunrise_rm7_lag3,Sunrise_rm7_lag4,PrecipTotal_rm7_lag1,PrecipTotal_rm7_lag2,PrecipTotal_rm7_lag3,PrecipTotal_rm7_lag4,StnPressure_rm7_lag1,StnPressure_rm7_lag2,StnPressure_rm7_lag3,StnPressure_rm7_lag4,ResultSpeed_rm7_lag1,ResultSpeed_rm7_lag2,ResultSpeed_rm7_lag3,ResultSpeed_rm7_lag4,ResultDir_rm7_lag1,ResultDir_rm7_lag2,ResultDir_rm7_lag3,ResultDir_rm7_lag4
1108,2356,1,2013-07-14,88,72,80.0,66,71.0,0.0,15.0,4.466666666666667,19.45,0,0.0,29.47,30.17,6.7,9,7.6,2013,7,28,14.983333333333333,66.42857142857143,63.142857142857146,4.435714285714286,0.0714285714285714,29.321428571428573,6.385714285714286,15.571428571428571,66.14285714285714,66.57142857142857,66.85714285714286,65.71428571428571,63.285714285714285,64.14285714285714,65.28571428571429,66.28571428571429,4.423809523809524,4.411904761904762,4.4,4.390476190476191,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,29.291428571428572,29.274285714285714,29.267142857142858,29.264285714285716,6.371428571428571,5.985714285714286,5.942857142857143,5.642857142857143,17.285714285714285,18.714285714285715,20.285714285714285,22.714285714285715
1109,2358,1,2013-07-15,89,71,80.0,71,74.0,0.0,15.0,4.483333333333333,19.433333333333334,0,0.09,29.52,30.23,4.3,8,5.1,2013,7,29,14.95,66.57142857142857,63.142857142857146,4.447619047619048,0.012857142857142826,29.361428571428572,5.885714285714285,13.428571428571429,66.42857142857143,66.14285714285714,66.57142857142857,66.85714285714286,63.142857142857146,63.285714285714285,64.14285714285714,65.28571428571429,4.435714285714286,4.423809523809524,4.411904761904762,4.4,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,29.321428571428573,29.291428571428572,29.274285714285714,29.267142857142858,6.385714285714286,6.371428571428571,5.985714285714286,5.942857142857143,15.571428571428571,17.285714285714285,18.714285714285715,20.285714285714285
1110,2360,1,2013-07-16,92,73,82.5,72,75.0,0.0,18.0,4.5,19.416666666666668,0,0.0,29.54,30.25,6.4,23,6.8,2013,7,29,14.916666666666668,66.57142857142857,62.857142857142854,4.45952380952381,0.012857142857142826,29.41142857142857,5.814285714285715,13.428571428571429,66.57142857142857,66.42857142857143,66.14285714285714,66.57142857142857,63.142857142857146,63.142857142857146,63.285714285714285,64.14285714285714,4.447619047619048,4.435714285714286,4.423809523809524,4.411904761904762,0.012857142857142826,0.0714285714285714,0.0714285714285714,0.0714285714285714,29.361428571428572,29.321428571428573,29.291428571428572,29.274285714285714,5.885714285714285,6.385714285714286,6.371428571428571,5.985714285714286,13.428571428571429,15.571428571428571,17.285714285714285,18.714285714285715
1111,2362,1,2013-07-17,94,76,85.0,72,76.0,0.0,20.0,4.516666666666667,19.416666666666668,0,0.0,29.51,30.23,6.7,26,6.9,2013,7,29,14.900000000000002,68.0,63.857142857142854,4.473809523809524,0.012857142857142826,29.455714285714286,5.914285714285714,12.285714285714286,66.57142857142857,66.57142857142857,66.42857142857143,66.14285714285714,62.857142857142854,63.142857142857146,63.142857142857146,63.285714285714285,4.45952380952381,4.447619047619048,4.435714285714286,4.423809523809524,0.012857142857142826,0.012857142857142826,0.0714285714285714,0.0714285714285714,29.41142857142857,29.361428571428572,29.321428571428573,29.291428571428572,5.814285714285715,5.885714285714285,6.385714285714286,6.371428571428571,13.428571428571429,13.428571428571429,15.571428571428571,17.285714285714285
1112,2364,1,2013-07-18,95,77,86.0,72,76.0,0.0,21.0,4.533333333333333,19.4,0,0.0,29.31,30.05,7.2,24,8.1,2013,7,29,14.866666666666664,69.85714285714286,66.42857142857143,4.488095238095238,0.012857142857142826,29.448571428571427,6.014285714285714,15.285714285714286,68.0,66.57142857142857,66.57142857142857,66.42857142857143,63.857142857142854,62.857142857142854,63.142857142857146,63.142857142857146,4.473809523809524,4.45952380952381,4.447619047619048,4.435714285714286,0.012857142857142826,0.012857142857142826,0.012857142857142826,0.0714285714285714,29.455714285714286,29.41142857142857,29.361428571428572,29.321428571428573,5.914285714285714,5.814285714285715,5.885714285714285,6.385714285714286,12.285714285714286,13.428571428571429,13.428571428571429,15.571428571428571
1113,2366,1,2013-07-19,96,71,83.5,70,75.0,0.0,19.0,4.55,19.383333333333333,1,0.58,29.1,29.83,13.3,25,14.0,2013,7,29,14.833333333333332,71.71428571428571,68.85714285714286,4.502380952380952,0.09571428571428567,29.40857142857143,7.3428571428571425,17.714285714285715,69.85714285714286,68.0,66.57142857142857,66.57142857142857,66.42857142857143,63.857142857142854,62.857142857142854,63.142857142857146,4.488095238095238,4.473809523809524,4.45952380952381,4.447619047619048,0.012857142857142826,0.012857142857142826,0.012857142857142826,0.012857142857142826,29.448571428571427,29.455714285714286,29.41142857142857,29.361428571428572,6.014285714285714,5.914285714285714,5.814285714285715,5.885714285714285,15.285714285714286,12.285714285714286,13.428571428571429,13.428571428571429
1114,2368,1,2013-07-20,89,71,80.0,64,69.0,0.0,15.0,4.55,19.383333333333333,0,0.06,29.17,29.86,4.8,1,7.5,2013,7,29,14.833333333333332,73.0,69.57142857142857,4.514285714285714,0.10428571428571425,29.374285714285715,7.057142857142858,16.571428571428573,71.71428571428571,69.85714285714286,68.0,66.57142857142857,68.85714285714286,66.42857142857143,63.857142857142854,62.857142857142854,4.502380952380952,4.488095238095238,4.473809523809524,4.45952380952381,0.09571428571428567,0.012857142857142826,0.012857142857142826,0.012857142857142826,29.40857142857143,29.448571428571427,29.455714285714286,29.41142857142857,7.3428571428571425,6.014285714285714,5.914285714285714,5.814285714285715,17.714285714285715,15.285714285714286,12.285714285714286,13.428571428571429
1115,2370,1,2013-07-21,88,68,78.0,65,69.0,0.0,13.0,4.566666666666666,19.366666666666667,0,0.01,29.18,29.89,2.8,7,6.7,2013,7,29,14.8,72.42857142857143,69.42857142857143,4.5285714285714285,0.10571428571428566,29.332857142857144,6.5,16.285714285714285,73.0,71.71428571428571,69.85714285714286,68.0,69.57142857142857,68.85714285714286,66.42857142857143,63.857142857142854,4.514285714285714,4.502380952380952,4.488095238095238,4.473809523809524,0.10428571428571425,0.09571428571428567,0.012857142857142826,0.012857142857142826,29.374285714285715,29.40857142857143,29.448571428571427,29.455714285714286,7.057142857142858,7.3428571428571425,6.014285714285714,5.914285714285714,16.571428571428573,17.714285714285715,15.285714285714286,12.285714285714286
1116,2372,1,2013-07-22,87,71,79.0,66,71.0,0.0,14.0,4.583333333333333,19.35,1,0.0,29.07,29.78,4.9,24,7.4,2013,7,30,14.76666666666667,72.42857142857143,68.71428571428571,4.542857142857143,0.09285714285714282,29.268571428571427,6.585714285714286,18.571428571428573,72.42857142857143,73.0,71.71428571428571,69.85714285714286,69.42857142857143,69.57142857142857,68.85714285714286,66.42857142857143,4.5285714285714285,4.514285714285714,4.502380952380952,4.488095238095238,0.10571428571428566,0.10428571428571425,0.09571428571428567,0.012857142857142826,29.332857142857144,29.374285714285715,29.40857142857143,29.448571428571427,6.5,7.057142857142858,7.3428571428571425,6.014285714285714,16.285714285714285,16.571428571428573,17.714285714285715,15.285714285714286
1117,2374,1,2013-07-23,78,63,70.5,60,64.0,0.0,6.0,4.6,19.33333333333333,0,0.03,29.15,29.83,8.8,2,11.0,2013,7,30,14.733333333333333,71.0,67.0,4.557142857142857,0.0971428571428571,29.212857142857143,6.92857142857143,15.571428571428571,72.42857142857143,72.42857142857143,73.0,71.71428571428571,68.71428571428571,69.42857142857143,69.57142857142857,68.85714285714286,4.542857142857143,4.5285714285714285,4.514285714285714,4.502380952380952,0.09285714285714282,0.10571428571428566,0.10428571428571425,0.09571428571428567,29.268571428571427,29.332857142857144,29.374285714285715,29.40857142857143,6.585714285714286,6.5,7.057142857142858,7.3428571428571425,18.571428571428573,16.285714285714285,16.571428571428573,17.714285714285715
1118,2376,1,2013-07-24,72,60,66.0,51,58.0,0.0,1.0,4.616666666666667,19.316666666666663,0,0.0,29.31,30.01,7.8,5,8.1,2013,7,30,14.7,68.71428571428571,64.0,4.571428571428571,0.0971428571428571,29.184285714285718,7.085714285714286,12.571428571428571,71.0,72.42857142857143,72.42857142857143,73.0,67.0,68.71428571428571,69.42857142857143,69.57142857142857,4.557142857142857,4.542857142857143,4.5285714285714285,4.514285714285714,0.0971428571428571,0.09285714285714282,0.10571428571428566,0.10428571428571425,29.212857142857143,29.268571428571427,29.332857142857144,29.374285714285715,6.92857142857143,6.585714285714286,6.5,7.057142857142858,15.571428571428571,18.571428571428573,16.285714285714285,16.571428571428573
1119,2378,1,2013-07-25,81,57,69.0,54,61.0,0.0,4.0,4.633333333333333,19.3,0,0.0,29.33,30.05,4.1,23,5.1,2013,7,30,14.666666666666668,65.85714285714286,61.42857142857143,4.585714285714286,0.0971428571428571,29.187142857142856,6.642857142857143,12.428571428571429,68.71428571428571,71.0,72.42857142857143,72.42857142857143,64.0,67.0,68.71428571428571,69.42857142857143,4.571428571428571,4.557142857142857,4.542857142857143,4.5285714285714285,0.0971428571428571,0.0971428571428571,0.09285714285714282,0.10571428571428566,29.184285714285718,29.212857142857143,29.268571428571427,29.332857142857144,7.085714285714286,6.92857142857143,6.585714285714286,6.5,12.571428571428571,15.571428571428571,18.571428571428573,16.285714285714285
1120,2380,1,2013-07-26,70,62,66.0,61,63.0,0.0,1.0,4.65,19.3,1,0.39,29.21,29.94,7.6,22,8.5,2013,7,30,14.65,64.57142857142857,60.142857142857146,4.6000000000000005,0.06999999999999997,29.20285714285714,5.828571428571429,12.0,65.85714285714286,68.71428571428571,71.0,72.42857142857143,61.42857142857143,64.0,67.0,68.71428571428571,4.585714285714286,4.571428571428571,4.557142857142857,4.542857142857143,0.0971428571428571,0.0971428571428571,0.0971428571428571,0.09285714285714282,29.187142857142856,29.184285714285718,29.212857142857143,29.268571428571427,6.642857142857143,7.085714285714286,6.92857142857143,6.585714285714286,12.428571428571429,12.571428571428571,15.571428571428571,18.571428571428573
1121,2382,1,2013-07-27,65,55,60.0,51,56.0,5.0,0.0,4.666666666666667,19.28333333333333,0,0.0,29.17,29.9,9.0,30,10.6,2013,7,30,14.616666666666667,62.285714285714285,58.285714285714285,4.616666666666666,0.061428571428571395,29.202857142857145,6.428571428571429,16.142857142857142,64.57142857142857,65.85714285714286,68.71428571428571,71.0,60.142857142857146,61.42857142857143,64.0,67.0,4.6000000000000005,4.585714285714286,4.571428571428571,4.557142857142857,0.06999999999999997,0.0971428571428571,0.0971428571428571,0.0971428571428571,29.20285714285714,29.187142857142856,29.184285714285718,29.212857142857143,5.828571428571429,6.642857142857143,7.085714285714286,6.92857142857143,12.0,12.428571428571429,12.571428571428571,15.571428571428571
1122,2384,1,2013-07-28,69,54,61.5,50,55.0,3.0,0.0,4.683333333333334,19.266666666666666,1,0.0,29.23,29.93,8.7,28,9.1,2013,7,30,14.583333333333332,60.285714285714285,56.142857142857146,4.633333333333334,0.05999999999999996,29.21,7.271428571428571,19.142857142857142,62.285714285714285,64.57142857142857,65.85714285714286,68.71428571428571,58.285714285714285,60.142857142857146,61.42857142857143,64.0,4.616666666666666,4.6000000000000005,4.585714285714286,4.571428571428571,0.061428571428571395,0.06999999999999997,0.0971428571428571,0.0971428571428571,29.202857142857145,29.20285714285714,29.187142857142856,29.184285714285718,6.428571428571429,5.828571428571429,6.642857142857143,7.085714285714286,16.142857142857142,12.0,12.428571428571429,12.571428571428571
1123,2386,1,2013-07-29,76,57,66.5,55,59.0,0.0,2.0,4.7,19.25,0,0.0,29.41,30.11,2.0,1,7.0,2013,7,31,14.55,58.285714285714285,54.57142857142857,4.65,0.05999999999999996,29.25857142857143,6.857142857142857,15.857142857142858,60.285714285714285,62.285714285714285,64.57142857142857,65.85714285714286,56.142857142857146,58.285714285714285,60.142857142857146,61.42857142857143,4.633333333333334,4.616666666666666,4.6000000000000005,4.585714285714286,0.05999999999999996,0.061428571428571395,0.06999999999999997,0.0971428571428571,29.21,29.202857142857145,29.20285714285714,29.187142857142856,7.271428571428571,6.428571428571429,5.828571428571429,6.642857142857143,19.142857142857142,16.142857142857142,12.0,12.428571428571429
1124,2388,1,2013-07-30,74,57,65.5,59,62.0,0.0,1.0,4.716666666666667,19.23333333333333,1,0.04,29.39,30.12,4.2,16,4.7,2013,7,31,14.516666666666667,57.42857142857143,54.42857142857143,4.666666666666666,0.061428571428571395,29.292857142857144,6.2,17.857142857142858,58.285714285714285,60.285714285714285,62.285714285714285,64.57142857142857,54.57142857142857,56.142857142857146,58.285714285714285,60.142857142857146,4.65,4.633333333333334,4.616666666666666,4.6000000000000005,0.05999999999999996,0.05999999999999996,0.061428571428571395,0.06999999999999997,29.25857142857143,29.21,29.202857142857145,29.20285714285714,6.857142857142857,7.271428571428571,6.428571428571429,5.828571428571429,15.857142857142858,19.142857142857142,16.142857142857142,12.0
1125,2390,1,2013-07-31,75,62,68.5,64,65.0,0.0,4.0,4.733333333333333,19.216666666666665,1,0.5,29.26,30.0,2.2,32,4.4,2013,7,31,14.48333333333333,57.714285714285715,56.285714285714285,4.683333333333333,0.1328571428571428,29.285714285714285,5.3999999999999995,21.714285714285715,57.42857142857143,58.285714285714285,60.285714285714285,62.285714285714285,54.42857142857143,54.57142857142857,56.142857142857146,58.285714285714285,4.666666666666666,4.65,4.633333333333334,4.616666666666666,0.061428571428571395,0.05999999999999996,0.05999999999999996,0.061428571428571395,29.292857142857144,29.25857142857143,29.21,29.202857142857145,6.2,6.857142857142857,7.271428571428571,6.428571428571429,17.857142857142858,15.857142857142858,19.142857142857142,16.142857142857142
1126,2392,1,2013-08-01,81,61,71.0,57,62.0,0.0,6.0,4.75,19.183333333333334,0,0.0,29.23,29.95,7.6,30,7.8,2013,8,31,14.433333333333334,58.285714285714285,56.714285714285715,4.7,0.1328571428571428,29.271428571428572,5.8999999999999995,22.714285714285715,57.714285714285715,57.42857142857143,58.285714285714285,60.285714285714285,56.285714285714285,54.42857142857143,54.57142857142857,56.142857142857146,4.683333333333333,4.666666666666666,4.65,4.633333333333334,0.1328571428571428,0.061428571428571395,0.05999999999999996,0.05999999999999996,29.285714285714285,29.292857142857144,29.25857142857143,29.21,5.3999999999999995,6.2,6.857142857142857,7.271428571428571,21.714285714285715,17.857142857142858,15.857142857142858,19.142857142857142
1127,2394,1,2013-08-02,84,62,73.0,63,67.0,0.0,8.0,4.766666666666667,19.166666666666668,1,0.63,29.15,29.87,4.5,29,8.2,2013,8,31,14.400000000000002,58.285714285714285,57.0,4.716666666666667,0.16714285714285712,29.262857142857143,5.457142857142856,23.714285714285715,58.285714285714285,57.714285714285715,57.42857142857143,58.285714285714285,56.714285714285715,56.285714285714285,54.42857142857143,54.57142857142857,4.7,4.683333333333333,4.666666666666666,4.65,0.1328571428571428,0.1328571428571428,0.061428571428571395,0.05999999999999996,29.271428571428572,29.285714285714285,29.292857142857144,29.25857142857143,5.8999999999999995,5.3999999999999995,6.2,6.857142857142857,22.714285714285715,21.714285714285715,17.857142857142858,15.857142857142858
1128,2396,1,2013-08-03,81,64,72.5,55,62.0,0.0,8.0,4.783333333333333,19.15,0,0.0,29.33,30.03,5.8,2,6.8,2013,8,31,14.366666666666664,59.57142857142857,57.57142857142857,4.733333333333333,0.16714285714285712,29.285714285714285,5.0,19.714285714285715,58.285714285714285,58.285714285714285,57.714285714285715,57.42857142857143,57.0,56.714285714285715,56.285714285714285,54.42857142857143,4.716666666666667,4.7,4.683333333333333,4.666666666666666,0.16714285714285712,0.1328571428571428,0.1328571428571428,0.061428571428571395,29.262857142857143,29.271428571428572,29.285714285714285,29.292857142857144,5.457142857142856,5.8999999999999995,5.3999999999999995,6.2,23.714285714285715,22.714285714285715,21.714285714285715,17.857142857142858
1129,2398,1,2013-08-04,75,60,67.5,56,61.0,0.0,3.0,4.8,19.133333333333333,1,0.0,29.42,30.14,5.9,6,7.8,2013,8,31,14.333333333333332,60.42857142857143,58.42857142857143,4.75,0.16714285714285712,29.312857142857144,4.6000000000000005,16.571428571428573,59.57142857142857,58.285714285714285,58.285714285714285,57.714285714285715,57.57142857142857,57.0,56.714285714285715,56.285714285714285,4.733333333333333,4.716666666666667,4.7,4.683333333333333,0.16714285714285712,0.16714285714285712,0.1328571428571428,0.1328571428571428,29.285714285714285,29.262857142857143,29.271428571428572,29.285714285714285,5.0,5.457142857142856,5.8999999999999995,5.3999999999999995,19.714285714285715,23.714285714285715,22.714285714285715,21.714285714285715
1130,2400,1,2013-08-05,75,58,66.5,59,62.0,0.0,2.0,4.816666666666666,19.116666666666667,1,0.07,29.23,29.98,6.8,19,7.6,2013,8,32,14.3,60.57142857142857,59.0,4.766666666666667,0.1771428571428571,29.287142857142857,5.285714285714286,19.142857142857142,60.42857142857143,59.57142857142857,58.285714285714285,58.285714285714285,58.42857142857143,57.57142857142857,57.0,56.714285714285715,4.75,4.733333333333333,4.716666666666667,4.7,0.16714285714285712,0.16714285714285712,0.16714285714285712,0.1328571428571428,29.312857142857144,29.285714285714285,29.262857142857143,29.271428571428572,4.6000000000000005,5.0,5.457142857142856,5.8999999999999995,16.571428571428573,19.714285714285715,23.714285714285715,22.714285714285715
1131,2402,1,2013-08-06,83,67,75.0,68,70.0,0.0,10.0,4.833333333333333,19.1,0,0.04,29.13,29.86,7.2,21,8.0,2013,8,32,14.26666666666667,62.0,60.285714285714285,4.783333333333333,0.1771428571428571,29.25,5.714285714285714,19.857142857142858,60.57142857142857,60.42857142857143,59.57142857142857,58.285714285714285,59.0,58.42857142857143,57.57142857142857,57.0,4.766666666666667,4.75,4.733333333333333,4.716666666666667,0.1771428571428571,0.16714285714285712,0.16714285714285712,0.16714285714285712,29.287142857142857,29.312857142857144,29.285714285714285,29.262857142857143,5.285714285714286,4.6000000000000005,5.0,5.457142857142856,19.142857142857142,16.571428571428573,19.714285714285715,23.714285714285715
1132,2404,1,2013-08-07,89,67,78.0,68,71.0,0.0,13.0,4.85,19.066666666666663,0,0.0,29.14,29.83,4.0,30,9.9,2013,8,32,14.216666666666669,62.714285714285715,60.857142857142854,4.799999999999999,0.10571428571428568,29.232857142857142,5.971428571428572,19.571428571428573,62.0,60.57142857142857,60.42857142857143,59.57142857142857,60.285714285714285,59.0,58.42857142857143,57.57142857142857,4.783333333333333,4.766666666666667,4.75,4.733333333333333,0.1771428571428571,0.1771428571428571,0.16714285714285712,0.16714285714285712,29.25,29.287142857142857,29.312857142857144,29.285714285714285,5.714285714285714,5.285714285714286,4.6000000000000005,5.0,19.857142857142858,19.142857142857142,16.571428571428573,19.714285714285715
1133,2406,1,2013-08-08,78,65,71.5,56,62.0,0.0,7.0,4.866666666666667,19.05,0,0.0,29.26,29.98,8.6,5,9.3,2013,8,32,14.183333333333334,63.285714285714285,60.714285714285715,4.8166666666666655,0.10571428571428568,29.237142857142857,6.114285714285714,16.0,62.714285714285715,62.0,60.57142857142857,60.42857142857143,60.857142857142854,60.285714285714285,59.0,58.42857142857143,4.799999999999999,4.783333333333333,4.766666666666667,4.75,0.10571428571428568,0.1771428571428571,0.1771428571428571,0.16714285714285712,29.232857142857142,29.25,29.287142857142857,29.312857142857144,5.971428571428572,5.714285714285714,5.285714285714286,4.6000000000000005,19.571428571428573,19.857142857142858,19.142857142857142,16.571428571428573
1134,2408,1,2013-08-09,82,59,70.5,60,65.0,0.0,6.0,4.883333333333333,19.03333333333333,0,0.0,29.28,29.98,4.7,27,5.3,2013,8,32,14.150000000000002,62.857142857142854,60.285714285714285,4.833333333333333,0.0157142857142857,29.255714285714284,6.142857142857143,15.714285714285714,63.285714285714285,62.714285714285715,62.0,60.57142857142857,60.714285714285715,60.857142857142854,60.285714285714285,59.0,4.8166666666666655,4.799999999999999,4.783333333333333,4.766666666666667,0.10571428571428568,0.10571428571428568,0.1771428571428571,0.1771428571428571,29.237142857142857,29.232857142857142,29.25,29.287142857142857,6.114285714285714,5.971428571428572,5.714285714285714,5.285714285714286,16.0,19.571428571428573,19.857142857142858,19.142857142857142
1135,2410,1,2013-08-10,81,64,72.5,57,61.0,0.0,8.0,4.9,19.0,0,0.0,29.28442857142859,30.08,5.3,5,6.5,2013,8,32,14.1,62.857142857142854,60.57142857142857,4.8500000000000005,0.0157142857142857,29.249204081632655,6.071428571428571,16.142857142857142,62.857142857142854,63.285714285714285,62.714285714285715,62.0,60.285714285714285,60.714285714285715,60.857142857142854,60.285714285714285,4.833333333333333,4.8166666666666655,4.799999999999999,4.783333333333333,0.0157142857142857,0.10571428571428568,0.10571428571428568,0.1771428571428571,29.255714285714284,29.237142857142857,29.232857142857142,29.25,6.142857142857143,6.114285714285714,5.971428571428572,5.714285714285714,15.714285714285714,16.0,19.571428571428573,19.857142857142858
1136,2412,1,2013-08-11,81,60,70.5,61,61.0,0.0,6.0,4.916666666666667,18.98333333333333,1,0.01,29.35,30.07,2.0,27,3.0,2013,8,32,14.066666666666666,62.857142857142854,61.285714285714285,4.866666666666666,0.01714285714285713,29.239204081632657,5.514285714285713,19.142857142857142,62.857142857142854,62.857142857142854,63.285714285714285,62.714285714285715,60.57142857142857,60.285714285714285,60.714285714285715,60.857142857142854,4.8500000000000005,4.833333333333333,4.8166666666666655,4.799999999999999,0.0157142857142857,0.0157142857142857,0.10571428571428568,0.10571428571428568,29.249204081632655,29.255714285714284,29.237142857142857,29.232857142857142,6.071428571428571,6.142857142857143,6.114285714285714,5.971428571428572,16.142857142857142,15.714285714285714,16.0,19.571428571428573
1137,2414,1,2013-08-12,82,67,74.5,65,68.0,0.0,10.0,4.933333333333334,18.966666666666665,1,0.27,29.21,29.93,3.5,27,7.5,2013,8,33,14.033333333333331,64.14285714285714,62.142857142857146,4.883333333333334,0.0457142857142857,29.236346938775515,5.042857142857143,20.285714285714285,62.857142857142854,62.857142857142854,62.857142857142854,63.285714285714285,61.285714285714285,60.57142857142857,60.285714285714285,60.714285714285715,4.866666666666666,4.8500000000000005,4.833333333333333,4.8166666666666655,0.01714285714285713,0.0157142857142857,0.0157142857142857,0.10571428571428568,29.239204081632657,29.249204081632655,29.255714285714284,29.237142857142857,5.514285714285713,6.071428571428571,6.142857142857143,6.114285714285714,19.142857142857142,16.142857142857142,15.714285714285714,16.0
1138,2416,1,2013-08-13,70,58,64.0,52,58.0,1.0,0.0,4.95,18.933333333333334,0,0.0,29.37,30.07,8.7,3,9.6,2013,8,33,13.983333333333334,62.857142857142854,59.857142857142854,4.9,0.03999999999999999,29.270632653061227,5.257142857142857,17.714285714285715,64.14285714285714,62.857142857142854,62.857142857142854,62.857142857142854,62.142857142857146,61.285714285714285,60.57142857142857,60.285714285714285,4.883333333333334,4.866666666666666,4.8500000000000005,4.833333333333333,0.0457142857142857,0.01714285714285713,0.0157142857142857,0.0157142857142857,29.236346938775515,29.239204081632657,29.249204081632655,29.255714285714284,5.042857142857143,5.514285714285713,6.071428571428571,6.142857142857143,20.285714285714285,19.142857142857142,16.142857142857142,15.714285714285714
1139,2418,1,2013-08-14,72,56,64.0,50,56.0,1.0,0.0,4.966666666666667,18.916666666666668,0,0.0,29.44,30.16,3.9,4,7.1,2013,8,33,13.95,61.285714285714285,57.285714285714285,4.916666666666666,0.03999999999999999,29.313489795918372,5.242857142857143,14.0,62.857142857142854,64.14285714285714,62.857142857142854,62.857142857142854,59.857142857142854,62.142857142857146,61.285714285714285,60.57142857142857,4.9,4.883333333333334,4.866666666666666,4.8500000000000005,0.03999999999999999,0.0457142857142857,0.01714285714285713,0.0157142857142857,29.270632653061227,29.236346938775515,29.239204081632657,29.249204081632655,5.257142857142857,5.042857142857143,5.514285714285713,6.071428571428571,17.714285714285715,20.285714285714285,19.142857142857142,16.142857142857142
1140,2420,1,2013-08-15,75,55,65.0,53,58.0,0.0,0.0,4.983333333333333,18.9,0,0.0,29.4,30.13,4.2,24,4.9,2013,8,33,13.916666666666664,59.857142857142854,56.857142857142854,4.933333333333333,0.03999999999999999,29.333489795918375,4.614285714285714,16.714285714285715,61.285714285714285,62.857142857142854,64.14285714285714,62.857142857142854,57.285714285714285,59.857142857142854,62.142857142857146,61.285714285714285,4.916666666666666,4.9,4.883333333333334,4.866666666666666,0.03999999999999999,0.03999999999999999,0.0457142857142857,0.01714285714285713,29.313489795918372,29.270632653061227,29.236346938775515,29.239204081632657,5.242857142857143,5.257142857142857,5.042857142857143,5.514285714285713,14.0,17.714285714285715,20.285714285714285,19.142857142857142
1141,2422,1,2013-08-16,82,55,68.5,52,60.0,0.0,4.0,5.0,18.866666666666667,0,0.0,29.44,30.15,2.8,4,5.2,2013,8,33,13.866666666666667,59.285714285714285,55.714285714285715,4.95,0.03999999999999999,29.356346938775516,4.3428571428571425,13.428571428571429,59.857142857142854,61.285714285714285,62.857142857142854,64.14285714285714,56.857142857142854,57.285714285714285,59.857142857142854,62.142857142857146,4.933333333333333,4.916666666666666,4.9,4.883333333333334,0.03999999999999999,0.03999999999999999,0.03999999999999999,0.0457142857142857,29.333489795918375,29.313489795918372,29.270632653061227,29.236346938775515,4.614285714285714,5.242857142857143,5.257142857142857,5.042857142857143,16.714285714285715,14.0,17.714285714285715,20.285714285714285
1142,2424,1,2013-08-17,81,57,69.0,56,62.0,0.0,4.0,5.016666666666667,18.85,0,0.0,29.47,30.19,5.7,8,6.4,2013,8,33,13.833333333333336,58.285714285714285,55.57142857142857,4.966666666666667,0.03999999999999999,29.382857142857144,4.3999999999999995,13.857142857142858,59.285714285714285,59.857142857142854,61.285714285714285,62.857142857142854,55.714285714285715,56.857142857142854,57.285714285714285,59.857142857142854,4.95,4.933333333333333,4.916666666666666,4.9,0.03999999999999999,0.03999999999999999,0.03999999999999999,0.03999999999999999,29.356346938775516,29.333489795918375,29.313489795918372,29.270632653061227,4.3428571428571425,4.614285714285714,5.242857142857143,5.257142857142857,13.428571428571429,16.714285714285715,14.0,17.714285714285715
1143,2426,1,2013-08-18,81,59,70.0,57,63.0,0.0,5.0,5.033333333333333,18.816666666666663,0,0.0,29.41,30.14,3.7,8,4.8,2013,8,33,13.783333333333331,58.142857142857146,55.0,4.983333333333333,0.038571428571428555,29.391428571428573,4.642857142857143,11.142857142857142,58.285714285714285,59.285714285714285,59.857142857142854,61.285714285714285,55.57142857142857,55.714285714285715,56.857142857142854,57.285714285714285,4.966666666666667,4.95,4.933333333333333,4.916666666666666,0.03999999999999999,0.03999999999999999,0.03999999999999999,0.03999999999999999,29.382857142857144,29.356346938775516,29.333489795918375,29.313489795918372,4.3999999999999995,4.3428571428571425,4.614285714285714,5.242857142857143,13.857142857142858,13.428571428571429,16.714285714285715,14.0
