Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,Wet_NoWet,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,WeekofYear,Daylight_Hours,Weekly_Tavg,Weekly_WetBulb,Weekly_AvgSpeed,Weekly_Daylight_Hours,Weekly_Tavg_lag1,Weekly_Tavg_lag2,Weekly_Tavg_lag3,Weekly_Tavg_lag4,Weekly_WetBulb_lag1,Weekly_WetBulb_lag2,Weekly_WetBulb_lag3,Weekly_WetBulb_lag4,Weekly_AvgSpeed_lag1,Weekly_AvgSpeed_lag2,Weekly_AvgSpeed_lag3,Weekly_AvgSpeed_lag4,Weekly_Daylight_Hours_lag1,Weekly_Daylight_Hours_lag2,Weekly_Daylight_Hours_lag3,Weekly_Daylight_Hours_lag4
1,2013-05-06,71,50,60.5,39,49.0,4.0,0.0,4.7,18.916666666666668,0,0.0,29.28,30.0,7.5,3,8.0,2013,5,19,14.216666666666669,55.357142857142854,48.285714285714285,9.028571428571428,14.142857142857142,54.785714285714285,53.214285714285715,55.42857142857143,56.785714285714285,47.714285714285715,47.0,48.714285714285715,50.285714285714285,10.185714285714285,11.157142857142858,10.971428571428572,11.271428571428572,14.119047619047619,14.102380952380953,14.080952380952382,14.064285714285713
2,2013-05-06,70,51,60.5,37,49.0,4.0,0.0,4.7,18.9,0,0.0,29.34,30.0,7.0,2,7.5,2013,5,19,14.2,57.714285714285715,49.142857142857146,8.457142857142857,14.15952380952381,55.357142857142854,54.785714285714285,53.214285714285715,55.42857142857143,48.285714285714285,47.714285714285715,47.0,48.714285714285715,9.028571428571428,10.185714285714285,11.157142857142858,10.971428571428572,14.142857142857142,14.119047619047619,14.102380952380953,14.080952380952382
1,2013-05-07,75,48,61.5,41,52.0,3.0,0.0,4.683333333333334,18.933333333333334,0,0.0,29.28,30.0,4.7,5,5.8,2013,5,19,14.25,60.07142857142857,50.285714285714285,7.685714285714285,14.18095238095238,57.714285714285715,55.357142857142854,54.785714285714285,53.214285714285715,49.142857142857146,48.285714285714285,47.714285714285715,47.0,8.457142857142857,9.028571428571428,10.185714285714285,11.157142857142858,14.15952380952381,14.142857142857142,14.119047619047619,14.102380952380953
2,2013-05-07,76,49,62.5,39,51.0,2.0,0.0,4.666666666666667,18.916666666666668,0,0.0,29.35,30.01,5.1,5,6.3,2013,5,19,14.25,60.5,50.285714285714285,7.585714285714286,14.197619047619048,60.07142857142857,57.714285714285715,55.357142857142854,54.785714285714285,50.285714285714285,49.142857142857146,48.285714285714285,47.714285714285715,7.685714285714285,8.457142857142857,9.028571428571428,10.185714285714285,14.18095238095238,14.15952380952381,14.142857142857142,14.119047619047619
1,2013-05-08,79,48,63.5,43,54.0,1.0,0.0,4.65,18.95,0,0.0,29.26,29.98,3.7,7,5.1,2013,5,19,14.299999999999999,60.92857142857143,50.714285714285715,7.228571428571428,14.221428571428572,60.5,60.07142857142857,57.714285714285715,55.357142857142854,50.285714285714285,50.285714285714285,49.142857142857146,48.285714285714285,7.585714285714286,7.685714285714285,8.457142857142857,9.028571428571428,14.197619047619048,14.18095238095238,14.15952380952381,14.142857142857142
2,2013-05-08,77,46,61.5,42,53.0,3.0,0.0,4.65,18.933333333333334,0,0.0,29.33,29.99,4.0,9,4.4,2013,5,19,14.283333333333333,61.357142857142854,51.142857142857146,6.528571428571429,14.238095238095239,60.92857142857143,60.5,60.07142857142857,57.714285714285715,50.714285714285715,50.285714285714285,50.285714285714285,49.142857142857146,7.228571428571428,7.585714285714286,7.685714285714285,8.457142857142857,14.221428571428572,14.197619047619048,14.18095238095238,14.15952380952381
1,2013-05-09,75,46,60.5,50,54.0,4.0,0.0,4.633333333333333,18.966666666666665,1,0.32,29.15,29.9,1.0,9,5.8,2013,5,19,14.333333333333332,61.5,51.714285714285715,6.128571428571428,14.261904761904761,61.357142857142854,60.92857142857143,60.5,60.07142857142857,51.142857142857146,50.714285714285715,50.285714285714285,50.285714285714285,6.528571428571429,7.228571428571428,7.585714285714286,7.685714285714285,14.238095238095239,14.221428571428572,14.197619047619048,14.18095238095238
2,2013-05-09,76,50,63.0,49,56.0,2.0,0.0,4.633333333333333,18.966666666666665,1,0.63,29.23,29.9,0.7,20,5.5,2013,5,19,14.333333333333332,61.857142857142854,52.714285714285715,5.771428571428571,14.278571428571427,61.5,61.357142857142854,60.92857142857143,60.5,51.714285714285715,51.142857142857146,50.714285714285715,50.285714285714285,6.128571428571428,6.528571428571429,7.228571428571428,7.585714285714286,14.261904761904761,14.238095238095239,14.221428571428572,14.197619047619048
1,2013-05-10,47,44,45.5,43,45.0,19.0,0.0,4.616666666666667,18.983333333333334,1,0.13,29.18,29.91,9.4,36,10.0,2013,5,19,14.366666666666667,59.714285714285715,52.142857142857146,6.128571428571428,14.302380952380952,61.857142857142854,61.5,61.357142857142854,60.92857142857143,52.714285714285715,51.714285714285715,51.142857142857146,50.714285714285715,5.771428571428571,6.128571428571428,6.528571428571429,7.228571428571428,14.278571428571427,14.261904761904761,14.238095238095239,14.221428571428572
2,2013-05-10,50,44,47.0,41,44.0,18.0,0.0,4.616666666666667,18.983333333333334,1,0.04,29.25,29.91,10.5,35,10.8,2013,5,19,14.366666666666667,57.642857142857146,51.0,6.842857142857143,14.319047619047618,59.714285714285715,61.857142857142854,61.5,61.357142857142854,52.142857142857146,52.714285714285715,51.714285714285715,51.142857142857146,6.128571428571428,5.771428571428571,6.128571428571428,6.528571428571429,14.302380952380952,14.278571428571427,14.261904761904761,14.238095238095239
1,2013-05-11,60,43,51.5,37,45.0,13.0,0.0,4.6,18.983333333333334,0,0.0,29.21,29.92,10.1,30,12.7,2013,5,19,14.383333333333335,56.07142857142857,50.142857142857146,7.757142857142857,14.338095238095237,57.642857142857146,59.714285714285715,61.857142857142854,61.5,51.0,52.142857142857146,52.714285714285715,51.714285714285715,6.842857142857143,6.128571428571428,5.771428571428571,6.128571428571428,14.319047619047618,14.302380952380952,14.278571428571427,14.261904761904761
2,2013-05-11,62,44,53.0,36,45.0,12.0,0.0,4.6,19.0,1,0.0,29.28,29.94,8.7,28,11.1,2013,5,19,14.4,54.57142857142857,48.857142857142854,8.614285714285716,14.352380952380953,56.07142857142857,57.642857142857146,59.714285714285715,61.857142857142854,50.142857142857146,51.0,52.142857142857146,52.714285714285715,7.757142857142857,6.842857142857143,6.128571428571428,5.771428571428571,14.338095238095237,14.319047619047618,14.302380952380952,14.278571428571427
1,2013-05-12,55,37,46.0,29,39.0,19.0,0.0,4.583333333333333,19.016666666666666,0,0.0,29.35,30.08,7.8,32,11.2,2013,5,19,14.433333333333334,52.357142857142854,46.857142857142854,9.585714285714285,14.373809523809525,54.57142857142857,56.07142857142857,57.642857142857146,59.714285714285715,48.857142857142854,50.142857142857146,51.0,52.142857142857146,8.614285714285716,7.757142857142857,6.842857142857143,6.128571428571428,14.352380952380953,14.338095238095237,14.319047619047618,14.302380952380952
2,2013-05-12,55,38,46.5,28,39.0,18.0,0.0,4.583333333333333,19.016666666666666,0,0.0,29.42,30.1,5.5,32,9.6,2013,5,19,14.433333333333334,50.357142857142854,44.714285714285715,10.12857142857143,14.388095238095238,52.357142857142854,54.57142857142857,56.07142857142857,57.642857142857146,46.857142857142854,48.857142857142854,50.142857142857146,51.0,9.585714285714285,8.614285714285716,7.757142857142857,6.842857142857143,14.373809523809525,14.352380952380953,14.338095238095237,14.319047619047618
1,2013-05-13,64,36,50.0,32,43.0,15.0,0.0,4.566666666666666,19.033333333333335,0,0.0,29.34,30.09,2.5,9,5.9,2013,5,20,14.466666666666669,48.5,42.857142857142854,10.185714285714285,14.407142857142857,50.357142857142854,52.357142857142854,54.57142857142857,56.07142857142857,44.714285714285715,46.857142857142854,48.857142857142854,50.142857142857146,10.12857142857143,9.585714285714285,8.614285714285716,7.757142857142857,14.388095238095238,14.373809523809525,14.352380952380953,14.338095238095237
2,2013-05-13,61,38,49.5,31,43.0,15.0,0.0,4.566666666666666,19.033333333333335,0,0.0,29.42,30.11,3.1,8,6.3,2013,5,20,14.466666666666669,49.07142857142857,42.57142857142857,9.657142857142857,14.421428571428573,48.5,50.357142857142854,52.357142857142854,54.57142857142857,42.857142857142854,44.714285714285715,46.857142857142854,48.857142857142854,10.185714285714285,10.12857142857143,9.585714285714285,8.614285714285716,14.407142857142857,14.388095238095238,14.373809523809525,14.352380952380953
1,2013-05-14,91,50,70.5,49,59.0,0.0,6.0,4.55,19.05,0,0.0,28.98,29.75,8.4,22,11.7,2013,5,20,14.5,52.42857142857143,44.714285714285715,9.785714285714286,14.440476190476192,49.07142857142857,48.5,50.357142857142854,52.357142857142854,42.57142857142857,42.857142857142854,44.714285714285715,46.857142857142854,9.657142857142857,10.185714285714285,10.12857142857143,9.585714285714285,14.421428571428573,14.407142857142857,14.388095238095238,14.373809523809525
2,2013-05-14,90,57,73.5,47,58.0,0.0,9.0,4.55,19.05,0,0.0,29.07,29.76,8.9,21,11.5,2013,5,20,14.5,55.57142857142857,46.57142857142857,9.614285714285714,14.457142857142857,52.42857142857143,49.07142857142857,48.5,50.357142857142854,44.714285714285715,42.57142857142857,42.857142857142854,44.714285714285715,9.785714285714286,9.657142857142857,10.185714285714285,10.12857142857143,14.440476190476192,14.421428571428573,14.407142857142857,14.388095238095238
1,2013-05-15,84,60,72.0,49,59.0,0.0,7.0,4.533333333333333,19.066666666666666,0,0.0,29.07,29.77,3.2,28,8.4,2013,5,20,14.533333333333333,58.285714285714285,48.57142857142857,9.228571428571428,14.476190476190476,55.57142857142857,52.42857142857143,49.07142857142857,48.5,46.57142857142857,44.714285714285715,42.57142857142857,42.857142857142854,9.614285714285714,9.785714285714286,9.657142857142857,10.185714285714285,14.457142857142857,14.440476190476192,14.421428571428573,14.407142857142857
2,2013-05-15,83,62,72.5,47,58.0,0.0,8.0,4.533333333333333,19.066666666666666,0,0.0,29.14,29.76,2.3,24,9.5,2013,5,20,14.533333333333333,62.07142857142857,51.285714285714285,8.985714285714286,14.49047619047619,58.285714285714285,55.57142857142857,52.42857142857143,49.07142857142857,48.57142857142857,46.57142857142857,44.714285714285715,42.57142857142857,9.228571428571428,9.614285714285714,9.785714285714286,9.657142857142857,14.476190476190476,14.457142857142857,14.440476190476192,14.421428571428573
1,2013-05-16,83,53,68.0,46,56.0,0.0,3.0,4.516666666666667,19.083333333333332,0,0.0,29.2,29.89,4.1,7,5.0,2013,5,20,14.566666666666666,65.14285714285714,53.714285714285715,8.328571428571427,14.509523809523811,62.07142857142857,58.285714285714285,55.57142857142857,52.42857142857143,51.285714285714285,48.57142857142857,46.57142857142857,44.714285714285715,8.985714285714286,9.228571428571428,9.614285714285714,9.785714285714286,14.49047619047619,14.476190476190476,14.457142857142857,14.440476190476192
2,2013-05-16,81,57,69.0,44,56.0,0.0,4.0,4.516666666666667,19.083333333333332,0,0.0,29.26,29.89,4.0,7,5.3,2013,5,20,14.566666666666666,67.85714285714286,55.57142857142857,8.242857142857144,14.523809523809524,65.14285714285714,62.07142857142857,58.285714285714285,55.57142857142857,53.714285714285715,51.285714285714285,48.57142857142857,46.57142857142857,8.328571428571427,8.985714285714286,9.228571428571428,9.614285714285714,14.509523809523811,14.49047619047619,14.476190476190476,14.457142857142857
1,2013-05-17,70,55,62.5,46,53.0,2.0,0.0,4.5,19.1,0,0.0,29.29,30.0,6.1,4,6.8,2013,5,20,14.600000000000001,69.71428571428571,57.0,8.314285714285713,14.542857142857144,67.85714285714286,65.14285714285714,62.07142857142857,58.285714285714285,55.57142857142857,53.714285714285715,51.285714285714285,48.57142857142857,8.242857142857144,8.328571428571427,8.985714285714286,9.228571428571428,14.523809523809524,14.509523809523811,14.49047619047619,14.476190476190476
2,2013-05-17,73,58,65.5,47,55.0,0.0,1.0,4.5,19.1,0,0.0,29.36,29.99,4.5,6,6.1,2013,5,20,14.600000000000001,69.0,56.42857142857143,7.514285714285714,14.557142857142859,69.71428571428571,67.85714285714286,65.14285714285714,62.07142857142857,57.0,55.57142857142857,53.714285714285715,51.285714285714285,8.314285714285713,8.242857142857144,8.328571428571427,8.985714285714286,14.542857142857144,14.523809523809524,14.509523809523811,14.49047619047619
1,2013-05-18,80,56,68.0,56,61.0,0.0,3.0,4.483333333333333,19.116666666666667,0,0.0,29.26,29.99,5.3,12,6.5,2013,5,20,14.633333333333333,68.21428571428571,56.857142857142854,6.8,14.576190476190476,69.0,69.71428571428571,67.85714285714286,65.14285714285714,56.42857142857143,57.0,55.57142857142857,53.714285714285715,7.514285714285714,8.314285714285713,8.242857142857144,8.328571428571427,14.557142857142859,14.542857142857144,14.523809523809524,14.509523809523811
2,2013-05-18,79,59,69.0,55,61.0,0.0,4.0,4.483333333333333,19.116666666666667,1,0.0,29.33,29.99,6.3,10,7.0,2013,5,20,14.633333333333333,67.78571428571429,57.142857142857146,6.6000000000000005,14.590476190476192,68.21428571428571,69.0,69.71428571428571,67.85714285714286,56.857142857142854,56.42857142857143,57.0,55.57142857142857,6.8,7.514285714285714,8.314285714285713,8.242857142857144,14.576190476190476,14.557142857142859,14.542857142857144,14.523809523809524
1,2013-05-19,86,58,72.0,61,66.0,0.0,7.0,4.466666666666667,19.133333333333333,1,0.0,29.12,29.85,6.2,14,7.6,2013,5,20,14.666666666666666,67.71428571428571,58.285714285714285,6.328571428571428,14.60952380952381,67.78571428571429,68.21428571428571,69.0,69.71428571428571,57.142857142857146,56.857142857142854,56.42857142857143,57.0,6.6000000000000005,6.8,7.514285714285714,8.314285714285713,14.590476190476192,14.576190476190476,14.557142857142859,14.542857142857144
2,2013-05-19,87,62,74.5,60,66.0,0.0,10.0,4.466666666666667,19.133333333333333,0,0.0,29.18,29.85,7.1,15,8.1,2013,5,20,14.666666666666666,68.64285714285714,59.714285714285715,6.771428571428571,14.623809523809523,67.71428571428571,67.78571428571429,68.21428571428571,69.0,58.285714285714285,57.142857142857146,56.857142857142854,56.42857142857143,6.328571428571428,6.6000000000000005,6.8,7.514285714285714,14.60952380952381,14.590476190476192,14.576190476190476,14.557142857142859
1,2013-05-20,89,65,77.0,60,67.0,0.0,12.0,4.45,19.15,1,1.09,29.03,29.73,12.6,22,13.7,2013,5,21,14.7,69.78571428571429,61.285714285714285,7.971428571428571,14.642857142857142,68.64285714285714,67.71428571428571,67.78571428571429,68.21428571428571,59.714285714285715,58.285714285714285,57.142857142857146,56.857142857142854,6.771428571428571,6.328571428571428,6.6000000000000005,6.8,14.623809523809523,14.60952380952381,14.590476190476192,14.576190476190476
2,2013-05-20,92,65,78.5,59,67.0,0.0,14.0,4.45,19.15,1,1.25,29.1,29.73,13.6,20,14.4,2013,5,21,14.7,72.07142857142857,63.285714285714285,9.057142857142857,14.657142857142858,69.78571428571429,68.64285714285714,67.71428571428571,67.78571428571429,61.285714285714285,59.714285714285715,58.285714285714285,57.142857142857146,7.971428571428571,6.771428571428571,6.328571428571428,6.6000000000000005,14.642857142857142,14.623809523809523,14.60952380952381,14.590476190476192
1,2013-05-21,81,64,72.5,63,66.0,0.0,8.0,4.433333333333334,19.166666666666668,1,0.56,28.96,29.67,11.2,20,12.1,2013,5,21,14.733333333333334,73.07142857142857,64.85714285714286,9.914285714285713,14.676190476190476,72.07142857142857,69.78571428571429,68.64285714285714,67.71428571428571,63.285714285714285,61.285714285714285,59.714285714285715,58.285714285714285,9.057142857142857,7.971428571428571,6.771428571428571,6.328571428571428,14.657142857142858,14.642857142857142,14.623809523809523,14.60952380952381
2,2013-05-21,82,65,73.5,62,66.0,0.0,9.0,4.433333333333334,19.166666666666668,1,0.2,29.03,29.68,12.4,20,12.8,2013,5,21,14.733333333333334,73.85714285714286,65.57142857142857,10.814285714285715,14.69047619047619,73.07142857142857,72.07142857142857,69.78571428571429,68.64285714285714,64.85714285714286,63.285714285714285,61.285714285714285,59.714285714285715,9.914285714285713,9.057142857142857,7.971428571428571,6.771428571428571,14.676190476190476,14.657142857142858,14.642857142857142,14.623809523809523
1,2013-05-22,73,52,62.5,60,63.0,2.0,0.0,4.416666666666667,19.183333333333334,1,1.35,28.97,29.66,4.5,25,7.4,2013,5,21,14.766666666666666,72.92857142857143,65.85714285714286,10.87142857142857,14.70952380952381,73.85714285714286,73.07142857142857,72.07142857142857,69.78571428571429,65.57142857142857,64.85714285714286,63.285714285714285,61.285714285714285,10.814285714285715,9.914285714285713,9.057142857142857,7.971428571428571,14.69047619047619,14.676190476190476,14.657142857142858,14.642857142857142
2,2013-05-22,73,56,64.5,59,62.0,0.0,0.0,4.416666666666667,19.183333333333334,1,0.65,29.03,29.66,6.4,23,9.3,2013,5,21,14.766666666666666,71.85714285714286,65.28571428571429,11.114285714285716,14.723809523809523,72.92857142857143,73.85714285714286,73.07142857142857,72.07142857142857,65.85714285714286,65.57142857142857,64.85714285714286,63.285714285714285,10.87142857142857,10.814285714285715,9.914285714285713,9.057142857142857,14.70952380952381,14.69047619047619,14.676190476190476,14.657142857142858
1,2013-05-23,54,42,48.0,43,46.0,17.0,0.0,4.416666666666667,19.2,1,0.06,29.38,30.05,14.5,2,14.8,2013,5,21,14.783333333333331,68.07142857142857,62.42857142857143,12.071428571428571,14.74047619047619,71.85714285714286,72.92857142857143,73.85714285714286,73.07142857142857,65.28571428571429,65.85714285714286,65.57142857142857,64.85714285714286,11.114285714285716,10.87142857142857,10.814285714285715,9.914285714285713,14.723809523809523,14.70952380952381,14.69047619047619,14.676190476190476
2,2013-05-23,56,43,49.5,40,45.0,15.0,0.0,4.4,19.183333333333334,1,0.12,29.44,30.05,17.9,36,18.1,2013,5,21,14.783333333333333,64.14285714285714,59.285714285714285,12.700000000000001,14.752380952380951,68.07142857142857,71.85714285714286,72.92857142857143,73.85714285714286,62.42857142857143,65.28571428571429,65.85714285714286,65.57142857142857,12.071428571428571,11.114285714285716,10.87142857142857,10.814285714285715,14.74047619047619,14.723809523809523,14.70952380952381,14.69047619047619
1,2013-05-24,57,41,49.0,34,42.0,16.0,0.0,4.4,19.216666666666665,0,0.0,29.62,30.35,7.5,4,8.1,2013,5,21,14.816666666666665,59.92857142857143,55.714285714285715,11.8,14.769047619047617,64.14285714285714,68.07142857142857,71.85714285714286,72.92857142857143,59.285714285714285,62.42857142857143,65.28571428571429,65.85714285714286,12.700000000000001,12.071428571428571,11.114285714285716,10.87142857142857,14.752380952380951,14.74047619047619,14.723809523809523,14.70952380952381
2,2013-05-24,57,42,49.5,33,42.0,15.0,0.0,4.4,19.2,0,0.0,29.7,30.36,8.1,3,9.0,2013,5,21,14.799999999999999,56.642857142857146,52.285714285714285,11.35714285714286,14.778571428571427,59.92857142857143,64.14285714285714,68.07142857142857,71.85714285714286,55.714285714285715,59.285714285714285,62.42857142857143,65.28571428571429,11.8,12.700000000000001,12.071428571428571,11.114285714285716,14.769047619047617,14.752380952380951,14.74047619047619,14.723809523809523
1,2013-05-25,57,44,50.5,37,44.0,14.0,0.0,4.383333333333334,19.233333333333334,0,0.0,29.59,30.34,4.7,5,5.1,2013,5,21,14.850000000000001,53.357142857142854,49.142857142857146,10.257142857142856,14.795238095238094,56.642857142857146,59.92857142857143,64.14285714285714,68.07142857142857,52.285714285714285,55.714285714285715,59.285714285714285,62.42857142857143,11.35714285714286,11.8,12.700000000000001,12.071428571428571,14.778571428571427,14.769047619047617,14.752380952380951,14.74047619047619
2,2013-05-25,57,46,51.5,36,44.0,13.0,0.0,4.383333333333334,19.216666666666665,0,0.0,29.67,30.35,3.3,6,3.7,2013,5,21,14.833333333333332,51.785714285714285,46.42857142857143,9.72857142857143,14.804761904761904,53.357142857142854,56.642857142857146,59.92857142857143,64.14285714285714,49.142857142857146,52.285714285714285,55.714285714285715,59.285714285714285,10.257142857142856,11.35714285714286,11.8,12.700000000000001,14.795238095238094,14.778571428571427,14.769047619047617,14.752380952380951
1,2013-05-26,68,44,56.0,44,50.0,9.0,0.0,4.366666666666666,19.25,1,0.02,29.47,30.22,5.5,9,7.4,2013,5,21,14.883333333333333,50.57142857142857,44.714285714285715,9.457142857142857,14.82142857142857,51.785714285714285,53.357142857142854,56.642857142857146,59.92857142857143,46.42857142857143,49.142857142857146,52.285714285714285,55.714285714285715,9.72857142857143,10.257142857142856,11.35714285714286,11.8,14.804761904761904,14.795238095238094,14.778571428571427,14.769047619047617
2,2013-05-26,67,46,56.5,43,50.0,8.0,0.0,4.366666666666666,19.233333333333334,1,0.0,29.54,30.23,4.0,9,5.7,2013,5,21,14.866666666666667,51.785714285714285,45.285714285714285,8.157142857142858,14.833333333333332,50.57142857142857,51.785714285714285,53.357142857142854,56.642857142857146,44.714285714285715,46.42857142857143,49.142857142857146,52.285714285714285,9.457142857142857,9.72857142857143,10.257142857142856,11.35714285714286,14.82142857142857,14.804761904761904,14.795238095238094,14.778571428571427
1,2013-05-27,62,53,57.5,53,55.0,7.0,0.0,4.366666666666666,19.266666666666666,1,0.23,29.21,29.97,8.5,9,9.1,2013,5,22,14.899999999999999,52.92857142857143,46.714285714285715,6.871428571428571,14.849999999999998,51.785714285714285,50.57142857142857,51.785714285714285,53.357142857142854,45.285714285714285,44.714285714285715,46.42857142857143,49.142857142857146,8.157142857142858,9.457142857142857,9.72857142857143,10.257142857142856,14.833333333333332,14.82142857142857,14.804761904761904,14.795238095238094
2,2013-05-27,65,56,60.5,54,57.0,4.0,0.0,4.366666666666666,19.25,1,0.19,29.28,29.97,7.5,10,8.3,2013,5,22,14.883333333333333,54.57142857142857,48.857142857142854,6.9,14.85952380952381,52.92857142857143,51.785714285714285,50.57142857142857,51.785714285714285,46.714285714285715,45.285714285714285,44.714285714285715,46.42857142857143,6.871428571428571,8.157142857142858,9.457142857142857,9.72857142857143,14.849999999999998,14.833333333333332,14.82142857142857,14.804761904761904
1,2013-05-28,76,56,66.0,64,66.0,0.0,1.0,4.35,19.266666666666666,1,0.2,29.06,29.78,8.7,21,10.2,2013,5,22,14.916666666666666,56.92857142857143,52.285714285714285,7.071428571428571,14.876190476190475,54.57142857142857,52.92857142857143,51.785714285714285,50.57142857142857,48.857142857142854,46.714285714285715,45.285714285714285,44.714285714285715,6.9,6.871428571428571,8.157142857142858,9.457142857142857,14.85952380952381,14.849999999999998,14.833333333333332,14.82142857142857
2,2013-05-28,76,59,67.5,63,65.0,0.0,3.0,4.35,19.266666666666666,1,2.2,29.13,29.79,9.5,19,10.3,2013,5,22,14.916666666666666,59.357142857142854,55.285714285714285,7.814285714285715,14.885714285714284,56.92857142857143,54.57142857142857,52.92857142857143,51.785714285714285,52.285714285714285,48.857142857142854,46.714285714285715,45.285714285714285,7.071428571428571,6.9,6.871428571428571,8.157142857142858,14.876190476190475,14.85952380952381,14.849999999999998,14.833333333333332
1,2013-05-29,84,64,74.0,64,67.0,0.0,9.0,4.35,19.283333333333335,0,0.01,29.16,29.88,7.3,20,8.7,2013,5,22,14.933333333333335,62.57142857142857,58.57142857142857,8.528571428571428,14.9,59.357142857142854,56.92857142857143,54.57142857142857,52.92857142857143,55.285714285714285,52.285714285714285,48.857142857142854,46.714285714285715,7.814285714285715,7.071428571428571,6.9,6.871428571428571,14.885714285714284,14.876190476190475,14.85952380952381,14.849999999999998
2,2013-05-29,85,65,75.0,62,67.0,0.0,10.0,4.333333333333333,19.283333333333335,1,0.02,29.23,29.88,7.9,20,9.2,2013,5,22,14.950000000000003,65.28571428571429,61.0,8.785714285714286,14.90952380952381,62.57142857142857,59.357142857142854,56.92857142857143,54.57142857142857,58.57142857142857,55.285714285714285,52.285714285714285,48.857142857142854,8.528571428571428,7.814285714285715,7.071428571428571,6.9,14.9,14.885714285714284,14.876190476190475,14.85952380952381
1,2013-05-30,83,64,73.5,66,69.0,0.0,9.0,4.333333333333333,19.3,1,0.51,29.13,29.85,13.4,19,14.6,2013,5,22,14.966666666666669,67.71428571428571,63.714285714285715,10.057142857142855,14.923809523809524,65.28571428571429,62.57142857142857,59.357142857142854,56.92857142857143,61.0,58.57142857142857,55.285714285714285,52.285714285714285,8.785714285714286,8.528571428571428,7.814285714285715,7.071428571428571,14.90952380952381,14.9,14.885714285714284,14.876190476190475
2,2013-05-30,84,65,74.5,64,68.0,0.0,10.0,4.333333333333333,19.283333333333335,1,0.09,29.22,29.85,12.9,18,13.9,2013,5,22,14.950000000000003,70.14285714285714,65.57142857142857,10.742857142857144,14.930952380952382,67.71428571428571,65.28571428571429,62.57142857142857,59.357142857142854,63.714285714285715,61.0,58.57142857142857,55.285714285714285,10.057142857142855,8.785714285714286,8.528571428571428,7.814285714285715,14.923809523809524,14.90952380952381,14.9,14.885714285714284
1,2013-05-31,77,64,70.5,65,67.0,0.0,6.0,4.333333333333333,19.316666666666666,1,0.3,29.05,29.79,11.7,20,12.1,2013,5,22,14.983333333333334,71.57142857142857,67.0,11.285714285714286,14.945238095238096,70.14285714285714,67.71428571428571,65.28571428571429,62.57142857142857,65.57142857142857,63.714285714285715,61.0,58.57142857142857,10.742857142857144,10.057142857142855,8.785714285714286,8.528571428571428,14.930952380952382,14.923809523809524,14.90952380952381,14.9
2,2013-05-31,78,65,71.5,64,67.0,0.0,7.0,4.316666666666666,19.3,1,0.23,29.13,29.79,12.4,19,12.7,2013,5,22,14.983333333333334,72.35714285714286,67.14285714285714,11.642857142857142,14.954761904761908,71.57142857142857,70.14285714285714,67.71428571428571,65.28571428571429,67.0,65.57142857142857,63.714285714285715,61.0,11.285714285714286,10.742857142857144,10.057142857142855,8.785714285714286,14.945238095238096,14.930952380952382,14.923809523809524,14.90952380952381
1,2013-06-01,76,63,69.5,62,64.0,0.0,5.0,4.316666666666666,19.333333333333332,1,0.56,28.98,29.69,13.1,22,13.0,2013,6,22,15.016666666666666,72.64285714285714,67.0,12.028571428571428,14.96904761904762,72.35714285714286,71.57142857142857,70.14285714285714,67.71428571428571,67.14285714285714,67.0,65.57142857142857,63.714285714285715,11.642857142857142,11.285714285714286,10.742857142857144,10.057142857142855,14.954761904761908,14.945238095238096,14.930952380952382,14.923809523809524
2,2013-06-01,76,63,69.5,61,64.0,0.0,5.0,4.316666666666666,19.316666666666666,0,0.44,29.05,29.69,11.9,21,11.9,2013,6,22,15.0,72.0,66.57142857142857,12.485714285714286,14.97857142857143,72.64285714285714,72.35714285714286,71.57142857142857,70.14285714285714,67.0,67.14285714285714,67.0,65.57142857142857,12.028571428571428,11.642857142857142,11.285714285714286,10.742857142857144,14.96904761904762,14.954761904761908,14.945238095238096,14.930952380952382
1,2013-06-02,63,43,53.0,50,51.0,12.0,0.0,4.316666666666666,19.333333333333332,1,0.01,29.24,29.93,1.8,5,6.2,2013,6,22,15.016666666666666,68.85714285714286,64.28571428571429,12.057142857142855,14.988095238095239,72.0,72.64285714285714,72.35714285714286,71.57142857142857,66.57142857142857,67.0,67.14285714285714,67.0,12.485714285714286,12.028571428571428,11.642857142857142,11.285714285714286,14.97857142857143,14.96904761904762,14.954761904761908,14.945238095238096
2,2013-06-02,63,47,55.0,48,51.0,10.0,0.0,4.3,19.333333333333332,1,0.01,29.31,29.93,2.8,4,7.7,2013,6,22,15.033333333333331,66.21428571428571,61.714285714285715,11.071428571428571,14.997619047619049,68.85714285714286,72.0,72.64285714285714,72.35714285714286,64.28571428571429,66.57142857142857,67.0,67.14285714285714,12.057142857142855,12.485714285714286,12.028571428571428,11.642857142857142,14.988095238095239,14.97857142857143,14.96904761904762,14.954761904761908
1,2013-06-03,68,43,55.5,43,50.0,9.0,0.0,4.3,19.35,0,0.0,29.34,30.06,3.7,12,4.8,2013,6,23,15.05,63.5,59.142857142857146,9.77142857142857,15.011904761904761,66.21428571428571,68.85714285714286,72.0,72.64285714285714,61.714285714285715,64.28571428571429,66.57142857142857,67.0,11.071428571428571,12.057142857142855,12.485714285714286,12.028571428571428,14.997619047619049,14.988095238095239,14.97857142857143,14.96904761904762
