Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,Wet_NoWet,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,WeekofYear,Daylight_Hours,Weekly_Tavg,Weekly_WetBulb,Weekly_AvgSpeed,Weekly_Daylight_Hours,Weekly_Tavg_lag1,Weekly_Tavg_lag2,Weekly_Tavg_lag3,Weekly_Tavg_lag4,Weekly_WetBulb_lag1,Weekly_WetBulb_lag2,Weekly_WetBulb_lag3,Weekly_WetBulb_lag4,Weekly_AvgSpeed_lag1,Weekly_AvgSpeed_lag2,Weekly_AvgSpeed_lag3,Weekly_AvgSpeed_lag4,Weekly_Daylight_Hours_lag1,Weekly_Daylight_Hours_lag2,Weekly_Daylight_Hours_lag3,Weekly_Daylight_Hours_lag4
1,2013-05-19,86,58,72.0,61,66.0,0.0,7.0,4.466666666666667,19.133333333333333,1,0.0,29.12,29.85,6.2,14,7.6,2013,5,20,14.666666666666666,67.71428571428571,58.285714285714285,6.328571428571473,14.609523809523846,67.78571428571429,68.21428571428571,69.0,69.71428571428571,57.142857142857146,56.857142857142854,56.42857142857143,57.0,6.600000000000044,6.800000000000044,7.514285714285758,8.31428571428576,14.590476190476226,14.576190476190513,14.557142857142894,14.542857142857182
2,2013-05-19,87,62,74.5,60,66.0,0.0,10.0,4.466666666666667,19.133333333333333,0,0.0,29.18,29.85,7.1,15,8.1,2013,5,20,14.666666666666666,68.64285714285714,59.714285714285715,6.771428571428616,14.62380952380956,67.71428571428571,67.78571428571429,68.21428571428571,69.0,58.285714285714285,57.142857142857146,56.857142857142854,56.42857142857143,6.328571428571473,6.600000000000044,6.800000000000044,7.514285714285758,14.609523809523846,14.590476190476226,14.576190476190513,14.557142857142894
1,2013-05-20,89,65,77.0,60,67.0,0.0,12.0,4.45,19.15,1,1.09,29.03,29.73,12.6,22,13.7,2013,5,21,14.7,69.78571428571429,61.285714285714285,7.971428571428616,14.642857142857181,68.64285714285714,67.71428571428571,67.78571428571429,68.21428571428571,59.714285714285715,58.285714285714285,57.142857142857146,56.857142857142854,6.771428571428616,6.328571428571473,6.600000000000044,6.800000000000044,14.62380952380956,14.609523809523846,14.590476190476226,14.576190476190513
2,2013-05-20,92,65,78.5,59,67.0,0.0,14.0,4.45,19.15,1,1.25,29.1,29.73,13.6,20,14.4,2013,5,21,14.7,72.07142857142857,63.285714285714285,9.057142857142903,14.657142857142897,69.78571428571429,68.64285714285714,67.71428571428571,67.78571428571429,61.285714285714285,59.714285714285715,58.285714285714285,57.142857142857146,7.971428571428616,6.771428571428616,6.328571428571473,6.600000000000044,14.642857142857181,14.62380952380956,14.609523809523846,14.590476190476226
1,2013-05-21,81,64,72.5,63,66.0,0.0,8.0,4.433333333333334,19.166666666666668,1,0.56,28.96,29.67,11.2,20,12.1,2013,5,21,14.733333333333334,73.07142857142857,64.85714285714286,9.914285714285759,14.676190476190515,72.07142857142857,69.78571428571429,68.64285714285714,67.71428571428571,63.285714285714285,61.285714285714285,59.714285714285715,58.285714285714285,9.057142857142903,7.971428571428616,6.771428571428616,6.328571428571473,14.657142857142897,14.642857142857181,14.62380952380956,14.609523809523846
2,2013-05-21,82,65,73.5,62,66.0,0.0,9.0,4.433333333333334,19.166666666666668,1,0.2,29.03,29.68,12.4,20,12.8,2013,5,21,14.733333333333334,73.85714285714286,65.57142857142857,10.81428571428576,14.690476190476229,73.07142857142857,72.07142857142857,69.78571428571429,68.64285714285714,64.85714285714286,63.285714285714285,61.285714285714285,59.714285714285715,9.914285714285759,9.057142857142903,7.971428571428616,6.771428571428616,14.676190476190515,14.657142857142897,14.642857142857181,14.62380952380956
1,2013-05-22,73,52,62.5,60,63.0,2.0,0.0,4.416666666666667,19.183333333333334,1,1.35,28.97,29.66,4.5,25,7.4,2013,5,21,14.766666666666666,72.92857142857143,65.85714285714286,10.871428571428618,14.709523809523846,73.85714285714286,73.07142857142857,72.07142857142857,69.78571428571429,65.57142857142857,64.85714285714286,63.285714285714285,61.285714285714285,10.81428571428576,9.914285714285759,9.057142857142903,7.971428571428616,14.690476190476229,14.676190476190515,14.657142857142897,14.642857142857181
2,2013-05-22,73,56,64.5,59,62.0,0.0,0.0,4.416666666666667,19.183333333333334,1,0.65,29.03,29.66,6.4,23,9.3,2013,5,21,14.766666666666666,71.85714285714286,65.28571428571429,11.11428571428576,14.72380952380956,72.92857142857143,73.85714285714286,73.07142857142857,72.07142857142857,65.85714285714286,65.57142857142857,64.85714285714286,63.285714285714285,10.871428571428618,10.81428571428576,9.914285714285759,9.057142857142903,14.709523809523846,14.690476190476229,14.676190476190515,14.657142857142897
1,2013-05-23,54,42,48.0,43,46.0,17.0,0.0,4.416666666666667,19.2,1,0.06,29.38,30.05,14.5,2,14.8,2013,5,21,14.783333333333331,68.07142857142857,62.42857142857143,12.071428571428617,14.740476190476226,71.85714285714286,72.92857142857143,73.85714285714286,73.07142857142857,65.28571428571429,65.85714285714286,65.57142857142857,64.85714285714286,11.11428571428576,10.871428571428618,10.81428571428576,9.914285714285759,14.72380952380956,14.709523809523846,14.690476190476229,14.676190476190515
2,2013-05-23,56,43,49.5,40,45.0,15.0,0.0,4.4,19.183333333333334,1,0.12,29.44,30.05,17.9,36,18.1,2013,5,21,14.783333333333333,64.14285714285714,59.285714285714285,12.700000000000047,14.752380952380987,68.07142857142857,71.85714285714286,72.92857142857143,73.85714285714286,62.42857142857143,65.28571428571429,65.85714285714286,65.57142857142857,12.071428571428617,11.11428571428576,10.871428571428618,10.81428571428576,14.740476190476226,14.72380952380956,14.709523809523846,14.690476190476229
1,2013-05-24,57,41,49.0,34,42.0,16.0,0.0,4.4,19.216666666666665,0,0.0,29.62,30.35,7.5,4,8.1,2013,5,21,14.816666666666665,59.92857142857143,55.714285714285715,11.800000000000045,14.769047619047653,64.14285714285714,68.07142857142857,71.85714285714286,72.92857142857143,59.285714285714285,62.42857142857143,65.28571428571429,65.85714285714286,12.700000000000047,12.071428571428617,11.11428571428576,10.871428571428618,14.752380952380987,14.740476190476226,14.72380952380956,14.709523809523846
2,2013-05-24,57,42,49.5,33,42.0,15.0,0.0,4.4,19.2,0,0.0,29.7,30.36,8.1,3,9.0,2013,5,21,14.799999999999999,56.642857142857146,52.285714285714285,11.357142857142904,14.778571428571462,59.92857142857143,64.14285714285714,68.07142857142857,71.85714285714286,55.714285714285715,59.285714285714285,62.42857142857143,65.28571428571429,11.800000000000045,12.700000000000047,12.071428571428617,11.11428571428576,14.769047619047653,14.752380952380987,14.740476190476226,14.72380952380956
1,2013-05-25,57,44,50.5,37,44.0,14.0,0.0,4.383333333333334,19.233333333333334,0,0.0,29.59,30.34,4.7,5,5.1,2013,5,21,14.850000000000001,53.357142857142854,49.142857142857146,10.257142857142904,14.79523809523813,56.642857142857146,59.92857142857143,64.14285714285714,68.07142857142857,52.285714285714285,55.714285714285715,59.285714285714285,62.42857142857143,11.357142857142904,11.800000000000045,12.700000000000047,12.071428571428617,14.778571428571462,14.769047619047653,14.752380952380987,14.740476190476226
2,2013-05-25,57,46,51.5,36,44.0,13.0,0.0,4.383333333333334,19.216666666666665,0,0.0,29.67,30.35,3.3,6,3.7,2013,5,21,14.833333333333332,51.785714285714285,46.42857142857143,9.728571428571474,14.804761904761937,53.357142857142854,56.642857142857146,59.92857142857143,64.14285714285714,49.142857142857146,52.285714285714285,55.714285714285715,59.285714285714285,10.257142857142904,11.357142857142904,11.800000000000045,12.700000000000047,14.79523809523813,14.778571428571462,14.769047619047653,14.752380952380987
1,2013-05-26,68,44,56.0,44,50.0,9.0,0.0,4.366666666666666,19.25,1,0.02,29.47,30.22,5.5,9,7.4,2013,5,21,14.883333333333333,50.57142857142857,44.714285714285715,9.457142857142903,14.821428571428607,51.785714285714285,53.357142857142854,56.642857142857146,59.92857142857143,46.42857142857143,49.142857142857146,52.285714285714285,55.714285714285715,9.728571428571474,10.257142857142904,11.357142857142904,11.800000000000045,14.804761904761937,14.79523809523813,14.778571428571462,14.769047619047653
2,2013-05-26,67,46,56.5,43,50.0,8.0,0.0,4.366666666666666,19.233333333333334,1,0.0,29.54,30.23,4.0,9,5.7,2013,5,21,14.866666666666667,51.785714285714285,45.285714285714285,8.157142857142905,14.833333333333368,50.57142857142857,51.785714285714285,53.357142857142854,56.642857142857146,44.714285714285715,46.42857142857143,49.142857142857146,52.285714285714285,9.457142857142903,9.728571428571474,10.257142857142904,11.357142857142904,14.821428571428607,14.804761904761937,14.79523809523813,14.778571428571462
1,2013-05-27,62,53,57.5,53,55.0,7.0,0.0,4.366666666666666,19.266666666666666,1,0.23,29.21,29.97,8.5,9,9.1,2013,5,22,14.899999999999999,52.92857142857143,46.714285714285715,6.871428571428618,14.850000000000035,51.785714285714285,50.57142857142857,51.785714285714285,53.357142857142854,45.285714285714285,44.714285714285715,46.42857142857143,49.142857142857146,8.157142857142905,9.457142857142903,9.728571428571474,10.257142857142904,14.833333333333368,14.821428571428607,14.804761904761937,14.79523809523813
2,2013-05-27,65,56,60.5,54,57.0,4.0,0.0,4.366666666666666,19.25,1,0.19,29.28,29.97,7.5,10,8.3,2013,5,22,14.883333333333333,54.57142857142857,48.857142857142854,6.900000000000047,14.859523809523845,52.92857142857143,51.785714285714285,50.57142857142857,51.785714285714285,46.714285714285715,45.285714285714285,44.714285714285715,46.42857142857143,6.871428571428618,8.157142857142905,9.457142857142903,9.728571428571474,14.850000000000035,14.833333333333368,14.821428571428607,14.804761904761937
1,2013-05-28,76,56,66.0,64,66.0,0.0,1.0,4.35,19.266666666666666,1,0.2,29.06,29.78,8.7,21,10.2,2013,5,22,14.916666666666666,56.92857142857143,52.285714285714285,7.071428571428618,14.876190476190512,54.57142857142857,52.92857142857143,51.785714285714285,50.57142857142857,48.857142857142854,46.714285714285715,45.285714285714285,44.714285714285715,6.900000000000047,6.871428571428618,8.157142857142905,9.457142857142903,14.859523809523845,14.850000000000035,14.833333333333368,14.821428571428607
2,2013-05-28,76,59,67.5,63,65.0,0.0,3.0,4.35,19.266666666666666,1,2.2,29.13,29.79,9.5,19,10.3,2013,5,22,14.916666666666666,59.357142857142854,55.285714285714285,7.81428571428576,14.88571428571432,56.92857142857143,54.57142857142857,52.92857142857143,51.785714285714285,52.285714285714285,48.857142857142854,46.714285714285715,45.285714285714285,7.071428571428618,6.900000000000047,6.871428571428618,8.157142857142905,14.876190476190512,14.859523809523845,14.850000000000035,14.833333333333368
1,2013-05-29,84,64,74.0,64,67.0,0.0,9.0,4.35,19.283333333333335,0,0.01,29.16,29.88,7.3,20,8.7,2013,5,22,14.933333333333335,62.57142857142857,58.57142857142857,8.528571428571473,14.900000000000036,59.357142857142854,56.92857142857143,54.57142857142857,52.92857142857143,55.285714285714285,52.285714285714285,48.857142857142854,46.714285714285715,7.81428571428576,7.071428571428618,6.900000000000047,6.871428571428618,14.88571428571432,14.876190476190512,14.859523809523845,14.850000000000035
2,2013-05-29,85,65,75.0,62,67.0,0.0,10.0,4.333333333333333,19.283333333333335,1,0.02,29.23,29.88,7.9,20,9.2,2013,5,22,14.950000000000003,65.28571428571429,61.0,8.78571428571433,14.909523809523847,62.57142857142857,59.357142857142854,56.92857142857143,54.57142857142857,58.57142857142857,55.285714285714285,52.285714285714285,48.857142857142854,8.528571428571473,7.81428571428576,7.071428571428618,6.900000000000047,14.900000000000036,14.88571428571432,14.876190476190512,14.859523809523845
1,2013-05-30,83,64,73.5,66,69.0,0.0,9.0,4.333333333333333,19.3,1,0.51,29.13,29.85,13.4,19,14.6,2013,5,22,14.966666666666669,67.71428571428571,63.714285714285715,10.057142857142903,14.923809523809561,65.28571428571429,62.57142857142857,59.357142857142854,56.92857142857143,61.0,58.57142857142857,55.285714285714285,52.285714285714285,8.78571428571433,8.528571428571473,7.81428571428576,7.071428571428618,14.909523809523847,14.900000000000036,14.88571428571432,14.876190476190512
2,2013-05-30,84,65,74.5,64,68.0,0.0,10.0,4.333333333333333,19.283333333333335,1,0.09,29.22,29.85,12.9,18,13.9,2013,5,22,14.950000000000003,70.14285714285714,65.57142857142857,10.74285714285719,14.93095238095242,67.71428571428571,65.28571428571429,62.57142857142857,59.357142857142854,63.714285714285715,61.0,58.57142857142857,55.285714285714285,10.057142857142903,8.78571428571433,8.528571428571473,7.81428571428576,14.923809523809561,14.909523809523847,14.900000000000036,14.88571428571432
1,2013-05-31,77,64,70.5,65,67.0,0.0,6.0,4.333333333333333,19.316666666666666,1,0.3,29.05,29.79,11.7,20,12.1,2013,5,22,14.983333333333334,71.57142857142857,67.0,11.285714285714333,14.945238095238134,70.14285714285714,67.71428571428571,65.28571428571429,62.57142857142857,65.57142857142857,63.714285714285715,61.0,58.57142857142857,10.74285714285719,10.057142857142903,8.78571428571433,8.528571428571473,14.93095238095242,14.923809523809561,14.909523809523847,14.900000000000036
2,2013-05-31,78,65,71.5,64,67.0,0.0,7.0,4.316666666666666,19.3,1,0.23,29.13,29.79,12.4,19,12.7,2013,5,22,14.983333333333334,72.35714285714286,67.14285714285714,11.64285714285719,14.954761904761941,71.57142857142857,70.14285714285714,67.71428571428571,65.28571428571429,67.0,65.57142857142857,63.714285714285715,61.0,11.285714285714333,10.74285714285719,10.057142857142903,8.78571428571433,14.945238095238134,14.93095238095242,14.923809523809561,14.909523809523847
1,2013-06-01,76,63,69.5,62,64.0,0.0,5.0,4.316666666666666,19.333333333333332,1,0.56,28.98,29.69,13.1,22,13.0,2013,6,22,15.016666666666666,72.64285714285714,67.0,12.028571428571476,14.969047619047656,72.35714285714286,71.57142857142857,70.14285714285714,67.71428571428571,67.14285714285714,67.0,65.57142857142857,63.714285714285715,11.64285714285719,11.285714285714333,10.74285714285719,10.057142857142903,14.954761904761941,14.945238095238134,14.93095238095242,14.923809523809561
2,2013-06-01,76,63,69.5,61,64.0,0.0,5.0,4.316666666666666,19.316666666666666,0,0.44,29.05,29.69,11.9,21,11.9,2013,6,22,15.0,72.0,66.57142857142857,12.485714285714334,14.978571428571465,72.64285714285714,72.35714285714286,71.57142857142857,70.14285714285714,67.0,67.14285714285714,67.0,65.57142857142857,12.028571428571476,11.64285714285719,11.285714285714333,10.74285714285719,14.969047619047656,14.954761904761941,14.945238095238134,14.93095238095242
1,2013-06-02,63,43,53.0,50,51.0,12.0,0.0,4.316666666666666,19.333333333333332,1,0.01,29.24,29.93,1.8,5,6.2,2013,6,22,15.016666666666666,68.85714285714286,64.28571428571429,12.057142857142905,14.988095238095273,72.0,72.64285714285714,72.35714285714286,71.57142857142857,66.57142857142857,67.0,67.14285714285714,67.0,12.485714285714334,12.028571428571476,11.64285714285719,11.285714285714333,14.978571428571465,14.969047619047656,14.954761904761941,14.945238095238134
2,2013-06-02,63,47,55.0,48,51.0,10.0,0.0,4.3,19.333333333333332,1,0.01,29.31,29.93,2.8,4,7.7,2013,6,22,15.033333333333331,66.21428571428571,61.714285714285715,11.071428571428621,14.997619047619082,68.85714285714286,72.0,72.64285714285714,72.35714285714286,64.28571428571429,66.57142857142857,67.0,67.14285714285714,12.057142857142905,12.485714285714334,12.028571428571476,11.64285714285719,14.988095238095273,14.978571428571465,14.969047619047656,14.954761904761941
1,2013-06-03,68,43,55.5,43,50.0,9.0,0.0,4.3,19.35,0,0.0,29.34,30.06,3.7,12,4.8,2013,6,23,15.05,63.5,59.142857142857146,9.771428571428618,15.011904761904797,66.21428571428571,68.85714285714286,72.0,72.64285714285714,61.714285714285715,64.28571428571429,66.57142857142857,67.0,11.071428571428621,12.057142857142905,12.485714285714334,12.028571428571476,14.997619047619082,14.988095238095273,14.978571428571465,14.969047619047656
2,2013-06-03,68,43,55.5,40,49.0,9.0,0.0,4.3,19.333333333333332,0,0.0,29.41,30.07,2.6,9,4.0,2013,6,23,15.033333333333331,61.357142857142854,56.57142857142857,8.614285714285762,15.019047619047653,63.5,66.21428571428571,68.85714285714286,72.0,59.142857142857146,61.714285714285715,64.28571428571429,66.57142857142857,9.771428571428618,11.071428571428621,12.057142857142905,12.485714285714334,15.011904761904797,14.997619047619082,14.988095238095273,14.978571428571465
1,2013-06-04,72,50,61.0,45,52.0,4.0,0.0,4.3,19.366666666666667,0,0.0,29.39,30.11,5.3,7,6.1,2013,6,23,15.066666666666666,59.857142857142854,54.42857142857143,7.671428571428619,15.030952380952414,61.357142857142854,63.5,66.21428571428571,68.85714285714286,56.57142857142857,59.142857142857146,61.714285714285715,64.28571428571429,8.614285714285762,9.771428571428618,11.071428571428621,12.057142857142905,15.019047619047653,15.011904761904797,14.997619047619082,14.988095238095273
2,2013-06-04,72,50,61.0,44,52.0,4.0,0.0,4.3,19.35,0,0.0,29.46,30.12,5.6,7,6.9,2013,6,23,15.05,58.642857142857146,52.714285714285715,6.800000000000047,15.035714285714318,59.857142857142854,61.357142857142854,63.5,66.21428571428571,54.42857142857143,56.57142857142857,59.142857142857146,61.714285714285715,7.671428571428619,8.614285714285762,9.771428571428618,11.071428571428621,15.030952380952414,15.019047619047653,15.011904761904797,14.997619047619082
1,2013-06-05,73,54,63.5,49,54.0,1.0,0.0,4.283333333333333,19.383333333333333,1,0.01,29.24,30.0,6.8,5,8.2,2013,6,23,15.1,57.785714285714285,51.285714285714285,6.2714285714286175,15.050000000000031,58.642857142857146,59.857142857142854,61.357142857142854,63.5,52.714285714285715,54.42857142857143,56.57142857142857,59.142857142857146,6.800000000000047,7.671428571428619,8.614285714285762,9.771428571428618,15.035714285714318,15.030952380952414,15.019047619047653,15.011904761904797
2,2013-06-05,76,56,66.0,46,55.0,0.0,1.0,4.283333333333333,19.366666666666667,1,0.0,29.33,29.99,6.1,6,8.3,2013,6,23,15.083333333333334,59.642857142857146,51.857142857142854,6.571428571428618,15.05952380952384,57.785714285714285,58.642857142857146,59.857142857142854,61.357142857142854,51.285714285714285,52.714285714285715,54.42857142857143,56.57142857142857,6.2714285714286175,6.800000000000047,7.671428571428619,8.614285714285762,15.050000000000031,15.035714285714318,15.030952380952414,15.019047619047653
1,2013-06-06,64,52,58.0,50,53.0,7.0,0.0,4.283333333333333,19.383333333333333,1,0.15,29.18,29.91,8.9,3,9.1,2013,6,23,15.1,60.07142857142857,52.142857142857146,6.7714285714286175,15.06904761904765,59.642857142857146,57.785714285714285,58.642857142857146,59.857142857142854,51.857142857142854,51.285714285714285,52.714285714285715,54.42857142857143,6.571428571428618,6.2714285714286175,6.800000000000047,7.671428571428619,15.05952380952384,15.050000000000031,15.035714285714318,15.030952380952414
2,2013-06-06,65,54,59.5,48,53.0,5.0,0.0,4.283333333333333,19.383333333333333,1,0.06,29.23,29.9,9.0,3,9.6,2013,6,23,15.1,60.642857142857146,52.57142857142857,7.457142857142904,15.076190476190506,60.07142857142857,59.642857142857146,57.785714285714285,58.642857142857146,52.142857142857146,51.857142857142854,51.285714285714285,52.714285714285715,6.7714285714286175,6.571428571428618,6.2714285714286175,6.800000000000047,15.06904761904765,15.05952380952384,15.050000000000031,15.035714285714318
1,2013-06-07,68,52,60.0,45,52.0,5.0,0.0,4.283333333333333,19.4,0,0.0,29.2,29.92,9.5,3,9.9,2013,6,23,15.116666666666665,61.285714285714285,53.0,8.300000000000047,15.088095238095267,60.642857142857146,60.07142857142857,59.642857142857146,57.785714285714285,52.57142857142857,52.142857142857146,51.857142857142854,51.285714285714285,7.457142857142904,6.7714285714286175,6.571428571428618,6.2714285714286175,15.076190476190506,15.06904761904765,15.05952380952384,15.050000000000031
2,2013-06-07,68,54,61.0,44,52.0,4.0,0.0,4.283333333333333,19.383333333333333,0,0.0,29.26,29.92,8.8,2,9.2,2013,6,23,15.1,61.285714285714285,53.0,8.742857142857188,15.092857142857172,61.285714285714285,60.642857142857146,60.07142857142857,59.642857142857146,53.0,52.57142857142857,52.142857142857146,51.857142857142854,8.300000000000047,7.457142857142904,6.7714285714286175,6.571428571428618,15.088095238095267,15.076190476190506,15.06904761904765,15.05952380952384
1,2013-06-08,74,49,61.5,43,53.0,3.0,0.0,4.283333333333333,19.416666666666668,0,0.0,29.25,29.96,4.7,7,5.4,2013,6,23,15.133333333333335,61.357142857142854,53.142857142857146,8.528571428571475,15.104761904761935,61.285714285714285,61.285714285714285,60.642857142857146,60.07142857142857,53.0,53.0,52.57142857142857,52.142857142857146,8.742857142857188,8.300000000000047,7.457142857142904,6.7714285714286175,15.092857142857172,15.088095238095267,15.076190476190506,15.06904761904765
2,2013-06-08,74,50,62.0,42,53.0,3.0,0.0,4.266666666666667,19.4,0,0.0,29.31,29.96,4.7,6,5.6,2013,6,23,15.133333333333333,61.142857142857146,53.0,8.157142857142903,15.10952380952384,61.357142857142854,61.285714285714285,61.285714285714285,60.642857142857146,53.142857142857146,53.0,53.0,52.57142857142857,8.528571428571475,8.742857142857188,8.300000000000047,7.457142857142904,15.104761904761935,15.092857142857172,15.088095238095267,15.076190476190506
1,2013-06-09,80,55,67.5,55,61.0,0.0,3.0,4.266666666666667,19.416666666666668,1,0.01,29.15,29.88,6.0,15,8.9,2013,6,23,15.150000000000002,61.357142857142854,53.857142857142854,8.24285714285719,15.11904761904765,61.142857142857146,61.357142857142854,61.285714285714285,61.285714285714285,53.0,53.142857142857146,53.0,53.0,8.157142857142903,8.528571428571475,8.742857142857188,8.300000000000047,15.10952380952384,15.104761904761935,15.092857142857172,15.088095238095267
2,2013-06-09,83,58,70.5,53,61.0,0.0,6.0,4.266666666666667,19.4,1,0.01,29.22,29.88,7.1,15,8.4,2013,6,23,15.133333333333333,63.142857142857146,55.0,8.14285714285719,15.123809523809557,61.357142857142854,61.142857142857146,61.357142857142854,61.285714285714285,53.857142857142854,53.0,53.142857142857146,53.0,8.24285714285719,8.157142857142903,8.528571428571475,8.742857142857188,15.11904761904765,15.10952380952384,15.104761904761935,15.092857142857172
1,2013-06-10,76,60,68.0,63,65.0,0.0,3.0,4.266666666666667,19.433333333333334,1,0.26,29.08,29.79,2.7,4,4.3,2013,6,24,15.166666666666668,64.35714285714286,56.714285714285715,7.385714285714333,15.133333333333368,63.142857142857146,61.357142857142854,61.142857142857146,61.357142857142854,55.0,53.857142857142854,53.0,53.142857142857146,8.14285714285719,8.24285714285719,8.157142857142903,8.528571428571475,15.123809523809557,15.11904761904765,15.10952380952384,15.104761904761935
2,2013-06-10,75,61,68.0,61,64.0,0.0,3.0,4.266666666666667,19.416666666666668,1,0.85,29.14,29.78,2.0,7,4.4,2013,6,24,15.150000000000002,65.5,58.42857142857143,6.600000000000047,15.138095238095275,64.35714285714286,63.142857142857146,61.357142857142854,61.142857142857146,56.714285714285715,55.0,53.857142857142854,53.0,7.385714285714333,8.14285714285719,8.24285714285719,8.157142857142903,15.133333333333368,15.123809523809557,15.11904761904765,15.10952380952384
1,2013-06-11,83,60,71.5,62,67.0,0.0,7.0,4.266666666666667,19.433333333333334,1,0.0,29.13,29.85,3.2,25,4.5,2013,6,24,15.166666666666668,67.0,60.57142857142857,5.928571428571475,15.147619047619086,65.5,64.35714285714286,63.142857142857146,61.357142857142854,58.42857142857143,56.714285714285715,55.0,53.857142857142854,6.600000000000047,7.385714285714333,8.14285714285719,8.24285714285719,15.138095238095275,15.133333333333368,15.123809523809557,15.11904761904765
2,2013-06-11,84,60,72.0,61,66.0,0.0,7.0,4.266666666666667,19.416666666666668,1,0.24,29.21,29.85,2.5,23,4.1,2013,6,24,15.150000000000002,68.5,62.42857142857143,5.74285714285719,15.150000000000038,67.0,65.5,64.35714285714286,63.142857142857146,60.57142857142857,58.42857142857143,56.714285714285715,55.0,5.928571428571475,6.600000000000047,7.385714285714333,8.14285714285719,15.147619047619086,15.138095238095275,15.133333333333368,15.123809523809557
1,2013-06-12,86,63,74.5,64,67.0,0.0,10.0,4.266666666666667,19.45,1,0.75,29.0,29.74,3.1,8,8.0,2013,6,24,15.183333333333334,70.28571428571429,64.42857142857143,6.0857142857143325,15.157142857142897,68.5,67.0,65.5,64.35714285714286,62.42857142857143,60.57142857142857,58.42857142857143,56.714285714285715,5.74285714285719,5.928571428571475,6.600000000000047,7.385714285714333,15.150000000000038,15.147619047619086,15.138095238095275,15.133333333333368
2,2013-06-12,87,64,75.5,64,67.0,0.0,11.0,4.266666666666667,19.433333333333334,1,0.25,29.08,29.74,2.9,5,5.8,2013,6,24,15.166666666666668,71.42857142857143,65.28571428571429,5.642857142857189,15.159523809523849,70.28571428571429,68.5,67.0,65.5,64.42857142857143,62.42857142857143,60.57142857142857,58.42857142857143,6.0857142857143325,5.74285714285719,5.928571428571475,6.600000000000047,15.157142857142897,15.150000000000038,15.147619047619086,15.138095238095275
1,2013-06-13,73,58,65.5,54,59.0,0.0,1.0,4.266666666666667,19.45,1,0.0,29.23,29.92,11.7,3,12.2,2013,6,24,15.183333333333334,70.71428571428571,65.0,6.185714285714333,15.166666666666705,71.42857142857143,70.28571428571429,68.5,67.0,65.28571428571429,64.42857142857143,62.42857142857143,60.57142857142857,5.642857142857189,6.0857142857143325,5.74285714285719,5.928571428571475,15.159523809523849,15.157142857142897,15.150000000000038,15.147619047619086
2,2013-06-13,72,59,65.5,53,59.0,0.0,1.0,4.266666666666667,19.433333333333334,1,0.0,29.29,29.91,12.6,1,13.2,2013,6,24,15.166666666666668,70.35714285714286,64.14285714285714,7.457142857142904,15.166666666666705,70.71428571428571,71.42857142857143,70.28571428571429,68.5,65.0,65.28571428571429,64.42857142857143,62.42857142857143,6.185714285714333,5.642857142857189,6.0857142857143325,5.74285714285719,15.166666666666705,15.159523809523849,15.157142857142897,15.150000000000038
1,2013-06-14,78,56,67.0,51,57.0,0.0,2.0,4.266666666666667,19.466666666666665,0,0.0,29.34,30.05,6.6,6,7.9,2013,6,24,15.2,70.21428571428571,63.142857142857146,7.957142857142904,15.173809523809563,70.35714285714286,70.71428571428571,71.42857142857143,70.28571428571429,64.14285714285714,65.0,65.28571428571429,64.42857142857143,7.457142857142904,6.185714285714333,5.642857142857189,6.0857142857143325,15.166666666666705,15.166666666666705,15.159523809523849,15.157142857142897
2,2013-06-14,76,57,66.5,50,57.0,0.0,2.0,4.266666666666667,19.45,0,0.0,29.4,30.04,6.0,5,7.8,2013,6,24,15.183333333333334,69.5,61.714285714285715,8.428571428571475,15.176190476190515,70.21428571428571,70.35714285714286,70.71428571428571,71.42857142857143,63.142857142857146,64.14285714285714,65.0,65.28571428571429,7.957142857142904,7.457142857142904,6.185714285714333,5.642857142857189,15.173809523809563,15.166666666666705,15.166666666666705,15.159523809523849
1,2013-06-15,80,58,69.0,62,65.0,0.0,4.0,4.266666666666667,19.466666666666665,1,0.17,29.21,29.95,5.6,21,7.7,2013,6,24,15.2,69.07142857142857,61.57142857142857,8.94285714285719,15.18333333333337,69.5,70.21428571428571,70.35714285714286,70.71428571428571,61.714285714285715,63.142857142857146,64.14285714285714,65.0,8.428571428571475,7.957142857142904,7.457142857142904,6.185714285714333,15.176190476190515,15.173809523809563,15.166666666666705,15.166666666666705
2,2013-06-15,81,61,71.0,60,64.0,0.0,6.0,4.266666666666667,19.45,1,0.12,29.28,29.95,5.6,21,7.2,2013,6,24,15.183333333333334,68.57142857142857,61.142857142857146,8.828571428571475,15.18333333333337,69.07142857142857,69.5,70.21428571428571,70.35714285714286,61.57142857142857,61.714285714285715,63.142857142857146,64.14285714285714,8.94285714285719,8.428571428571475,7.957142857142904,7.457142857142904,15.18333333333337,15.176190476190515,15.173809523809563,15.166666666666705
